, Fecha y Hora              , San Cristobal , Carvajal - Sevillana , Guaymaral , Puente Aranda , Tunal    , Fontibon , Centro de Alto Rendimiento , Usaquen , Suba     , Las Ferias , Kennedy  , MinAmbiente 
26,2013-01-04 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,7.0,12.0,19.31027253668763,20.158297872340427,38.0,26.179153094462546,32.83217477656405
27,2013-01-04 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,11.0,24.24609843937575,19.72949389179756,18.0,20.13109243697479,26.460460460460464
28,2013-01-04 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,12.0,17.734501347708896,16.090232558139533,14.0,14.427983539094653,20.041019955654107
29,2013-01-04 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,8.0,15.0,18.667621776504298,17.368322399250236,14.0,15.194444444444445,18.852941176470583
30,2013-01-04 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,9.0,20.0,18.131543624161075,17.68015794669299,28.0,16.184448462929474,6.0
31,2013-01-04 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,17.0,15.227722772277227,16.118852459016395,30.0,20.114093959731548,8.0
32,2013-01-05 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,18.807557732680195,16.0,13.753323485967504,15.429896907216493,35.0,17.73572593800979,8.0
33,2013-01-05 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,11.0,13.231111111111113,13.311291963377414,17.0,16.524236983842012,20.454545454545453
34,2013-01-05 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,10.0,19.31027253668763,20.158297872340427,20.0,26.179153094462546,32.83217477656405
35,2013-01-05 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,36.0,24.24609843937575,19.72949389179756,31.0,20.13109243697479,26.460460460460464
36,2013-01-05 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,28.0,17.734501347708896,16.090232558139533,26.0,14.427983539094653,20.041019955654107
37,2013-01-05 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,11.589249492900608,18.667621776504298,17.368322399250236,16.699288256227756,15.0,18.852941176470583
38,2013-01-05 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,18.0,18.131543624161075,17.68015794669299,15.0,16.184448462929474,20.90738813735692
39,2013-01-05 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,8.0,20.0,15.227722772277227,16.118852459016395,20.0,20.114093959731548,8.0
40,2013-01-06 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,18.807557732680195,12.435499515033948,13.753323485967504,15.429896907216493,6.0,62.0,21.468341708542713
41,2013-01-06 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,11.215686274509805,13.231111111111113,13.311291963377414,18.797847809377398,29.0,20.454545454545453
42,2013-01-06 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,12.457142857142856,19.31027253668763,20.158297872340427,6.0,71.0,32.83217477656405
43,2013-01-06 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,14.177132146204311,24.24609843937575,19.72949389179756,6.0,48.0,26.460460460460464
44,2013-01-06 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,11.78256513026052,17.734501347708896,16.090232558139533,15.41534144059869,25.0,20.041019955654107
45,2013-01-06 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,11.589249492900608,18.667621776504298,17.368322399250236,16.699288256227756,16.0,18.852941176470583
46,2013-01-06 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,12.130634774609016,18.131543624161075,17.68015794669299,17.48311688311688,28.0,20.90738813735692
47,2013-01-06 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,11.83092224231465,15.227722772277227,16.118852459016395,8.0,30.0,25.041365046535677
48,2013-01-07 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,18.807557732680195,12.435499515033948,13.753323485967504,15.429896907216493,8.0,13.0,21.468341708542713
49,2013-01-07 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,11.215686274509805,13.231111111111113,13.311291963377414,18.797847809377398,16.0,20.454545454545453
50,2013-01-07 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,12.457142857142856,19.31027253668763,20.158297872340427,6.0,14.0,32.83217477656405
51,2013-01-07 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,14.177132146204311,24.24609843937575,19.72949389179756,19.47546259050684,11.0,26.460460460460464
52,2013-01-07 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,11.78256513026052,17.734501347708896,16.090232558139533,8.0,24.0,20.041019955654107
53,2013-01-07 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,11.589249492900608,18.667621776504298,17.368322399250236,16.699288256227756,17.0,18.852941176470583
54,2013-01-07 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,12.130634774609016,18.131543624161075,17.68015794669299,17.48311688311688,16.0,20.90738813735692
55,2013-01-07 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,11.83092224231465,15.227722772277227,16.118852459016395,20.256664127951254,13.0,25.041365046535677
56,2013-01-08 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,18.807557732680195,12.435499515033948,13.753323485967504,15.429896907216493,19.865384615384613,21.0,21.468341708542713
57,2013-01-08 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,11.215686274509805,13.231111111111113,13.311291963377414,18.797847809377398,32.0,20.454545454545453
58,2013-01-08 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,12.457142857142856,19.31027253668763,20.158297872340427,27.76723549488055,40.0,32.83217477656405
59,2013-01-08 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,14.177132146204311,24.24609843937575,19.72949389179756,19.47546259050684,42.0,26.460460460460464
60,2013-01-08 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,11.78256513026052,17.734501347708896,16.090232558139533,6.0,7.0,20.041019955654107
61,2013-01-08 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,11.589249492900608,18.667621776504298,17.368322399250236,16.699288256227756,26.0,18.852941176470583
62,2013-01-08 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,12.130634774609016,18.131543624161075,17.68015794669299,17.48311688311688,16.0,20.90738813735692
63,2013-01-08 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,11.83092224231465,15.227722772277227,16.118852459016395,20.256664127951254,20.0,25.041365046535677
64,2013-01-09 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,18.807557732680195,12.435499515033948,13.753323485967504,15.429896907216493,19.865384615384613,17.73572593800979,21.468341708542713
65,2013-01-09 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,11.215686274509805,13.231111111111113,13.311291963377414,18.797847809377398,16.524236983842012,20.454545454545453
66,2013-01-09 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,12.457142857142856,19.31027253668763,20.158297872340427,27.76723549488055,26.179153094462546,32.83217477656405
67,2013-01-09 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,14.177132146204311,24.24609843937575,19.72949389179756,19.47546259050684,20.13109243697479,26.460460460460464
68,2013-01-09 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,11.78256513026052,17.734501347708896,16.090232558139533,15.41534144059869,14.427983539094653,20.041019955654107
69,2013-01-09 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,11.589249492900608,18.667621776504298,17.368322399250236,16.699288256227756,15.194444444444445,18.852941176470583
70,2013-01-09 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,12.130634774609016,18.131543624161075,17.68015794669299,17.48311688311688,16.184448462929474,20.90738813735692
71,2013-01-09 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,11.83092224231465,15.227722772277227,16.118852459016395,20.256664127951254,20.114093959731548,25.041365046535677
72,2013-01-10 01:00:00,18.012578616352197,20.0,7.8716577540106965,6.0,12.083424807903404,40.0,12.435499515033948,13.753323485967504,15.429896907216493,19.865384615384613,17.73572593800979,28.0
73,2013-01-10 04:00:00,39.0,30.0,7.625838926174498,8.0,11.292122538293214,24.0,11.215686274509805,13.231111111111113,9.0,18.797847809377398,16.524236983842012,55.0
74,2013-01-10 07:00:00,55.0,54.0,9.0,37.669565217391295,15.528662420382163,30.0,8.0,19.31027253668763,20.158297872340427,27.76723549488055,26.179153094462546,56.0
75,2013-01-10 10:00:00,37.0,74.0,7.961254612546124,27.729596042868923,20.87679083094556,41.0,14.177132146204311,24.24609843937575,19.72949389179756,19.47546259050684,20.13109243697479,71.0
76,2013-01-10 13:00:00,48.0,42.0,8.01660516605166,6.0,15.081206496519721,26.0,11.78256513026052,17.734501347708896,16.090232558139533,15.41534144059869,14.427983539094653,44.0
77,2013-01-10 16:00:00,18.304061470911087,31.0,7.875925925925926,20.249140893470788,15.754134509371555,34.0,8.0,18.667621776504298,17.368322399250236,16.699288256227756,15.194444444444445,39.0
78,2013-01-10 19:00:00,25.0,26.0,7.627272727272728,22.05320033250208,16.099276111685626,29.0,12.130634774609016,18.131543624161075,6.0,17.48311688311688,16.184448462929474,32.0
79,2013-01-10 22:00:00,14.0,30.0,7.669477234401349,26.311165845648603,14.004945598417411,9.0,11.83092224231465,15.227722772277227,7.0,20.256664127951254,20.114093959731548,26.0
80,2013-01-11 01:00:00,14.0,29.519128586609988,8.0,23.70305676855895,12.083424807903404,10.0,6.0,13.753323485967504,15.429896907216493,19.865384615384613,17.73572593800979,7.0
81,2013-01-11 04:00:00,14.0,6.0,7.625838926174498,21.916107382550337,11.292122538293214,14.0,11.215686274509805,13.231111111111113,13.311291963377414,18.797847809377398,16.524236983842012,6.0
82,2013-01-11 07:00:00,14.0,6.0,8.124780316344465,37.669565217391295,15.528662420382163,9.0,12.457142857142856,19.31027253668763,9.0,27.76723549488055,26.179153094462546,16.0
83,2013-01-11 10:00:00,9.0,34.10368786745056,6.0,8.0,20.87679083094556,23.0,14.177132146204311,24.24609843937575,8.0,19.47546259050684,20.13109243697479,26.0
84,2013-01-11 13:00:00,13.0,10.0,8.01660516605166,21.740585774058577,15.081206496519721,13.0,8.0,17.734501347708896,16.090232558139533,15.41534144059869,14.427983539094653,11.0
85,2013-01-11 16:00:00,12.0,19.0,7.875925925925926,6.0,15.754134509371555,7.0,6.0,18.667621776504298,7.0,16.699288256227756,15.194444444444445,19.0
86,2013-01-11 19:00:00,18.26463700234192,22.0,7.627272727272728,22.05320033250208,16.099276111685626,9.0,6.0,18.131543624161075,7.0,17.48311688311688,16.184448462929474,22.0
87,2013-01-11 22:00:00,9.0,11.0,6.0,26.311165845648603,14.004945598417411,10.0,11.83092224231465,15.227722772277227,16.118852459016395,20.256664127951254,20.114093959731548,17.0
88,2013-01-12 01:00:00,18.012578616352197,30.0,7.8716577540106965,23.70305676855895,12.083424807903404,18.807557732680195,12.435499515033948,13.753323485967504,15.429896907216493,27.0,17.73572593800979,6.0
89,2013-01-12 04:00:00,15.720663265306122,22.0,7.0,8.0,11.292122538293214,19.0,11.215686274509805,13.231111111111113,13.311291963377414,18.797847809377398,16.524236983842012,34.0
90,2013-01-12 07:00:00,23.8453276047261,29.0,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,12.457142857142856,19.31027253668763,20.158297872340427,22.0,26.179153094462546,6.0
91,2013-01-12 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,18.0,24.24609843937575,19.72949389179756,23.0,20.13109243697479,6.0
92,2013-01-12 13:00:00,18.245215311004785,14.0,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,11.78256513026052,17.734501347708896,16.090232558139533,14.0,14.427983539094653,20.041019955654107
93,2013-01-12 16:00:00,18.304061470911087,17.0,7.0,8.0,15.754134509371555,12.0,6.0,18.667621776504298,17.368322399250236,16.699288256227756,15.194444444444445,22.0
94,2013-01-12 19:00:00,18.26463700234192,20.0,7.627272727272728,22.05320033250208,16.099276111685626,11.0,12.130634774609016,18.131543624161075,17.68015794669299,17.48311688311688,16.184448462929474,31.0
95,2013-01-12 22:00:00,18.975155279503106,21.0,7.669477234401349,26.311165845648603,14.004945598417411,14.0,11.83092224231465,15.227722772277227,16.118852459016395,20.256664127951254,20.114093959731548,22.0
96,2013-01-13 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,8.0,35.0,13.753323485967504,15.429896907216493,107.0,17.73572593800979,6.0
97,2013-01-13 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,54.0,13.231111111111113,13.311291963377414,77.0,16.524236983842012,20.454545454545453
98,2013-01-13 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,39.0,19.31027253668763,20.158297872340427,51.0,26.179153094462546,8.0
99,2013-01-13 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,6.0,26.0,24.24609843937575,19.72949389179756,29.0,20.13109243697479,26.460460460460464
100,2013-01-13 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,8.0,24.0,17.734501347708896,16.090232558139533,26.0,14.427983539094653,20.041019955654107
101,2013-01-13 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,7.0,23.0,18.667621776504298,17.368322399250236,27.0,15.194444444444445,18.852941176470583
102,2013-01-13 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,7.0,21.0,18.131543624161075,17.68015794669299,35.0,16.184448462929474,20.90738813735692
103,2013-01-13 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,6.0,26.0,15.227722772277227,16.118852459016395,35.0,20.114093959731548,25.041365046535677
104,2013-01-14 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,9.0,18.0,13.753323485967504,15.429896907216493,27.0,17.73572593800979,6.0
105,2013-01-14 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,30.0,13.231111111111113,13.311291963377414,37.0,16.524236983842012,20.454545454545453
106,2013-01-14 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,8.0,40.0,19.31027253668763,20.158297872340427,38.0,26.179153094462546,32.83217477656405
107,2013-01-14 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,43.0,24.24609843937575,19.72949389179756,44.0,20.13109243697479,26.460460460460464
108,2013-01-14 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,38.0,17.734501347708896,16.090232558139533,49.0,14.427983539094653,20.041019955654107
109,2013-01-14 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,52.0,18.667621776504298,17.368322399250236,44.0,15.194444444444445,8.0
110,2013-01-14 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,6.0,31.0,18.131543624161075,17.68015794669299,27.0,16.184448462929474,20.90738813735692
111,2013-01-14 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,31.0,15.227722772277227,16.118852459016395,25.0,20.114093959731548,25.041365046535677
112,2013-01-15 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,18.807557732680195,44.0,13.753323485967504,15.429896907216493,27.0,17.73572593800979,21.468341708542713
113,2013-01-15 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,27.0,13.231111111111113,13.311291963377414,33.0,16.524236983842012,20.454545454545453
114,2013-01-15 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,29.0,19.31027253668763,20.158297872340427,53.0,26.179153094462546,8.0
115,2013-01-15 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,34.0,24.24609843937575,19.72949389179756,68.0,20.13109243697479,26.460460460460464
116,2013-01-15 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,42.0,17.734501347708896,16.090232558139533,32.0,14.427983539094653,20.041019955654107
117,2013-01-15 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,46.0,18.667621776504298,17.368322399250236,59.0,15.194444444444445,18.852941176470583
118,2013-01-15 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,29.0,18.131543624161075,17.68015794669299,34.0,16.184448462929474,20.90738813735692
119,2013-01-15 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,6.0,27.0,15.227722772277227,16.118852459016395,45.0,20.114093959731548,25.041365046535677
120,2013-01-16 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,7.0,32.0,13.753323485967504,15.429896907216493,67.0,17.73572593800979,21.468341708542713
121,2013-01-16 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,8.0,40.0,13.231111111111113,13.311291963377414,51.0,16.524236983842012,20.454545454545453
122,2013-01-16 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,45.0,19.31027253668763,20.158297872340427,80.0,26.179153094462546,32.83217477656405
123,2013-01-16 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,23.0,24.24609843937575,19.72949389179756,76.0,20.13109243697479,26.460460460460464
124,2013-01-16 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,48.0,17.734501347708896,16.090232558139533,43.0,14.427983539094653,20.041019955654107
125,2013-01-16 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,8.0,25.0,18.667621776504298,17.368322399250236,34.0,15.194444444444445,8.0
126,2013-01-16 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,22.0,18.131543624161075,17.68015794669299,24.0,16.184448462929474,8.0
127,2013-01-16 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,30.0,15.227722772277227,16.118852459016395,46.0,20.114093959731548,25.041365046535677
128,2013-01-17 01:00:00,18.012578616352197,29.519128586609988,7.8716577540106965,23.70305676855895,12.083424807903404,8.0,49.0,13.753323485967504,15.429896907216493,62.0,17.73572593800979,21.468341708542713
129,2013-01-17 04:00:00,15.720663265306122,21.80791867308721,7.625838926174498,21.916107382550337,11.292122538293214,15.543018335684064,34.0,13.231111111111113,13.311291963377414,40.0,16.524236983842012,8.0
130,2013-01-17 07:00:00,23.8453276047261,38.03533755274262,8.124780316344465,37.669565217391295,15.528662420382163,19.21505376344086,38.0,19.31027253668763,20.158297872340427,35.0,26.179153094462546,8.0
131,2013-01-17 10:00:00,22.14300518134715,34.10368786745056,7.961254612546124,27.729596042868923,20.87679083094556,22.659793814432987,60.0,24.24609843937575,19.72949389179756,44.0,20.13109243697479,26.460460460460464
132,2013-01-17 13:00:00,18.245215311004785,26.57296715131933,8.01660516605166,21.740585774058577,15.081206496519721,16.99375,37.0,17.734501347708896,16.090232558139533,57.0,14.427983539094653,20.041019955654107
133,2013-01-17 16:00:00,18.304061470911087,27.373284054910243,7.875925925925926,20.249140893470788,15.754134509371555,17.639940608760213,56.0,18.667621776504298,17.368322399250236,59.0,15.194444444444445,18.852941176470583
134,2013-01-17 19:00:00,18.26463700234192,30.820942408376965,7.627272727272728,22.05320033250208,16.099276111685626,18.250338294993234,54.0,18.131543624161075,17.68015794669299,51.0,16.184448462929474,20.90738813735692
135,2013-01-17 22:00:00,18.975155279503106,36.6455497382199,7.669477234401349,26.311165845648603,14.004945598417411,18.456962911126663,55.0,15.227722772277227,16.118852459016395,20.256664127951254,20.114093959731548,25.041365046535677
